"jointType","x","y","z","time"
13,-0.186200291,-0.67721653,2.05358815,231
14,-0.09559968,-1.03188014,2.07108045,231
15,-0.140851915,-1.0841974,1.99927163,231
16,-0.0295888837,-0.780576646,2.2486074,231
17,0.136576518,-0.9239687,2.08489013,231
18,-0.126995787,-0.960976064,2.009582,231
19,-0.195260033,-0.9829875,1.9330622,231
20,-0.228928208,-0.3614235,2.14674044,231
21,-0.4708379,-0.8553197,1.8879236,231
22,-0.411422938,-0.8246077,1.90499985,231
23,-0.489578217,-0.8532746,1.90058827,231
24,-0.450715572,-0.769188464,1.9243809,231
0,0.0154541535,-0.571801245,2.280785,232
1,0.0185384452,-0.2824909,2.29278564,232
2,0.0230836719,0.00199389039,2.29175258,232
3,0.0426374376,0.127083912,2.30790043,232
4,-0.110148206,-0.125321224,2.34511971,232
5,-0.177398369,-0.39352718,2.31817,232
6,-0.208719328,-0.5782329,2.21207762,232
7,-0.209391564,-0.567405,2.20026255,232
8,0.1144905,-0.1011732,2.1774013,232
9,0.159665659,-0.254349679,2.01387119,232
10,0.129940838,-0.3787357,1.83578038,232
11,0.138560727,-0.417495728,1.77062058,232
12,-0.0337485746,-0.567883,2.273688,232
13,-0.07834252,-0.7697679,2.09143925,232
14,-0.05924678,-1.1355828,2.08640456,232
15,-0.07313987,-1.18596816,2.12580633,232
16,0.06533512,-0.559676349,2.22370315,232
17,0.21141614,-0.729178667,2.06715226,232
18,0.251526624,-1.04013646,2.06987643,232
19,0.242312849,-1.11450887,2.0999558,232
20,0.0219043177,-0.06842026,2.29425383,232
21,-0.221348286,-0.633716,2.189321,232
22,-0.228144392,-0.5691561,2.19570017,232
23,0.136315241,-0.445402235,1.7306031,232
24,0.104876414,-0.405529231,1.75295985,232
0,0.215672821,-0.5252345,2.1833868,233
1,0.220508218,-0.243974254,2.241546,233
2,0.222884074,0.03154771,2.285526,233
3,0.24135752,0.159165472,2.341868,233
4,0.07831535,-0.0889942,2.28405523,233
5,0.018755693,-0.3467097,2.27885866,233
6,-0.0634345338,-0.5098042,2.16386819,233
7,-0.0555718839,-0.5428747,2.13004756,233
8,0.363990426,-0.08530609,2.20475221,233
9,0.556046069,-0.13881439,2.11380553,233
10,0.7357497,-0.137148365,1.99588275,233
11,0.7700596,-0.110330209,1.98020089,233
12,0.153972864,-0.521709442,2.16499,233
13,0.1654207,-0.8305023,2.093252,233
14,0.16166988,-1.09994256,2.08878756,233
15,0.187978268,-1.13416445,2.004718,233
16,0.271136552,-0.513507068,2.13794422,233
17,0.2814231,-0.821506143,2.06978321,233
18,0.29155007,-1.0908078,2.06306171,233
19,0.267618626,-1.11580288,1.96900284,233
20,0.222810552,-0.03656636,2.276682,233
21,-0.05657696,-0.5883612,2.12200379,233
22,-0.0564729534,-0.589591146,2.119809,233
23,0.821326733,-0.09773619,1.94640839,233
24,0.7439646,-0.07749885,1.94222236,233
0,0.42187053,-0.505313,2.13097286,234
1,0.4906083,-0.226048023,2.177069,234
2,0.5565308,0.0454426669,2.20960927,234
3,0.635201454,0.150657773,2.22383761,234
4,0.44055143,-0.07346593,2.15512252,234
5,0.269847751,-0.273239881,2.19184113,234
6,0.185067862,-0.4313853,2.071999,234
7,0.213608831,-0.4303318,2.06687927,234
8,0.652853131,-0.145954534,2.189569,234
9,0.694651842,-0.351312339,2.18219,234
10,0.723606944,-0.2776931,1.97808444,234
11,0.7266516,-0.2742354,1.94426656,234
12,0.356142938,-0.477924556,2.08634424,234
13,0.259480834,-0.758131742,2.046233,234
14,0.201227933,-1.04368663,2.05292177,234
15,0.206731021,-1.074053,1.942308,234
16,0.477808267,-0.5158948,2.111696,234
17,0.499496341,-0.7630744,2.02921152,234
18,0.507951558,-1.04099619,2.03210664,234
19,0.523235738,-1.06726491,1.92246747,234
20,0.5406826,-0.02153024,2.20367479,234
21,0.2129815,-0.4854742,2.04037952,234
22,0.18509388,-0.456676245,2.08372736,234
23,0.734531641,-0.24505274,1.879181,234
24,0.6946832,-0.2358368,1.950875,234
0,0.496343732,-0.492769629,2.100866,235
1,0.593764544,-0.227989614,2.13403487,235
2,0.6829397,0.0307913925,2.157118,235
3,0.7646561,0.135903433,2.143329,235
4,0.5534597,-0.07965248,2.10694885,235
5,0.349139839,-0.237020135,2.143477,235
6,0.247869492,-0.394826084,2.03727865,235
7,0.25910145,-0.4164121,2.0351975,235
8,0.771676362,-0.167700708,2.14405727,235
9,0.735353231,-0.35924682,2.226054,235
10,0.7434228,-0.344235569,1.94007874,235
11,0.7456796,-0.340315759,1.88729656,235
12,0.429916531,-0.460187674,2.059082,235
13,0.302395076,-0.7840526,2.05341578,235
14,0.245361164,-1.06208313,2.113746,235
15,0.231963933,-1.1242559,2.06388378,235
16,0.5482761,-0.5105822,2.079833,235
17,0.5316474,-0.765148461,2.01534176,235
18,0.5225549,-1.03368139,2.029904,235
19,0.5340979,-1.06501043,1.92176342,235
20,0.6617964,-0.03317731,2.15329051,235
21,0.2634605,-0.445558459,2.02449465,235
22,0.245465949,-0.421243042,2.04040813,235
23,0.7530771,-0.333986878,1.83192372,235
24,0.723195434,-0.296706617,1.89912486,235
0,0.493213445,-0.507038,2.12144327,236
1,0.59087193,-0.236015052,2.1356144,236
2,0.6805399,0.026324736,2.13980651,236
3,0.7430044,0.138646454,2.11203551,236
4,0.5464891,-0.0748166442,2.10006881,236
5,0.341217041,-0.2219584,2.14336061,236
6,0.245522946,-0.3874739,2.045741,236
7,0.2524921,-0.409783721,2.04887152,236
8,0.7631183,-0.165754884,2.12556887,236
9,0.755165458,-0.3750114,2.12835073,236
10,0.699616,-0.348158747,1.91810274,236
11,0.69485563,-0.35695383,1.86792064,236
12,0.425706476,-0.475283563,2.08878469,236
13,0.320187867,-0.804611742,2.07938576,236
14,0.24734205,-1.10003054,2.182047,236
15,0.2405201,-1.15659821,2.090886,236
16,0.5463621,-0.5262797,2.09411335,236
17,0.5308145,-0.7787366,2.033114,236
18,0.5221006,-1.0475986,2.04250026,236
19,0.5005131,-1.09669816,1.96717167,236
20,0.6594326,-0.03878291,2.141439,236
21,0.2538585,-0.442694366,2.03511977,236
22,0.226985946,-0.407063127,2.08471441,236
23,0.6934669,-0.357592165,1.81395149,236
24,0.689515352,-0.3216211,1.83435726,236
0,0.3385703,-0.5071547,2.10975,237
1,0.334001243,-0.232395545,2.17476034,237
2,0.3270669,0.03572047,2.22755551,237
3,0.334330022,0.1626728,2.26971745,237
4,0.189516515,-0.08864037,2.21531415,237
5,0.155129164,-0.326170743,2.2005055,237
6,0.0877138153,-0.4946061,2.08590865,237
7,0.0973110646,-0.52829355,2.06215215,237
8,0.473306656,-0.0844496861,2.14723063,237
9,0.63526094,-0.17245847,2.0344348,237
10,0.6126872,-0.05186567,1.85394382,237
11,0.612024367,-0.0235306118,1.81856132,237
12,0.2696176,-0.5036533,2.09382033,237
13,0.222546667,-0.803951144,2.0547576,237
14,0.19101055,-1.07586741,2.07225013,237
15,0.182216555,-1.1322813,2.00555158,237
16,0.3970873,-0.4954732,2.0625205,237
17,0.452568352,-0.7771915,2.02379251,237
18,0.48787877,-1.04361188,2.0306313,237
19,0.470534176,-1.07741368,1.92113972,237
20,0.329134017,-0.03049143,2.21652532,237
21,0.0985768661,-0.562766552,2.04890752,237
22,0.1212476,-0.51123935,2.0383637,237
23,0.6160875,0.0120863738,1.75720346,237
24,0.56036067,-0.004555751,1.82616675,237
0,0.140163615,-0.5485468,2.18532681,238
1,0.105491892,-0.311268449,2.181555,238
2,0.07068116,-0.08073636,2.16411543,238
3,0.0567968078,0.05059392,2.26074839,238
4,-0.0471026152,-0.135656849,2.404499,238
5,-0.0269431416,-0.4166855,2.34872317,238
6,-0.027693687,-0.6007944,2.24080133,238
7,-0.0325333849,-0.628883362,2.22630954,238
8,0.115982689,-0.102216363,2.12570214,238
9,-0.1060569,0.0436166674,2.0025835,238
10,-0.2941112,0.117395185,1.93538892,238
11,-0.339743,0.1334027,1.93434918,238
12,0.115366019,-0.5583351,2.17233562,238
13,0.126495972,-0.8071686,2.094139,238
14,0.166380882,-1.07990372,2.08870363,238
15,0.0963074,-1.11771464,2.017825,238
16,0.171465322,-0.5456161,2.12874913,238
17,0.3656432,-0.7518031,1.99259555,238
18,0.478508949,-0.9947921,2.0075407,238
19,0.421120822,-1.05156779,1.93956578,238
20,0.0790833756,-0.137696117,2.17099762,238
21,-0.0230018757,-0.6630231,2.21863818,238
22,-0.0167939328,-0.6541373,2.22871447,238
23,-0.404309332,0.157243386,1.93151414,238
24,-0.356871545,0.117580555,1.9495455,238
0,-0.0447527021,-0.474717617,2.09550047,239
1,-0.0583019853,-0.180856735,2.0788765,239
2,-0.0683766752,0.107771792,2.03915882,239
3,-0.09871494,0.211767167,2.07330632,239
4,-0.184234619,0.05770273,2.29755878,239
5,-0.152167976,-0.221710667,2.22934246,239
6,-0.140078232,-0.4981701,2.27730656,239
7,-0.130427241,-0.554910958,2.277748,239
8,-0.191525549,0.0032230923,1.9170543,239
9,-0.394388527,0.0111973509,1.84693575,239
10,-0.5733073,0.117837794,1.82922447,239
11,-0.614212155,0.117841661,1.82374823,239
12,-0.04806375,-0.4697908,2.053688,239
13,-0.0924884453,-0.8098287,2.05888867,239
14,0.05349767,-1.13732779,2.121598,239
15,-0.0122739971,-1.19044065,2.11000466,239
16,-0.0390341878,-0.463719428,2.07157564,239
17,-0.0222433377,-0.721124947,1.91692615,239
18,0.0124978423,-1.04037261,1.80712,239
19,-0.06961468,-1.0726372,1.76801765,239
20,-0.06489254,0.0367199071,2.05229878,239
21,-0.123734005,-0.576085269,2.31164432,239
22,-0.149861574,-0.5422802,2.32700014,239
23,-0.649173737,0.119725168,1.8485167,239
24,-0.5976413,0.14042072,1.82859993,239
0,-0.0769368559,-0.476896554,2.15430474,240
1,-0.08803306,-0.19328706,2.14663815,240
2,-0.09734019,0.0840209946,2.12741,240
3,-0.127478316,0.187648728,2.164054,240
4,-0.212980688,0.034143962,2.38577628,240
5,-0.180788159,-0.244945779,2.31754375,240
6,-0.17936115,-0.525925,2.339044,240
7,-0.17641069,-0.579287469,2.33374,240
8,-0.1939576,-0.05578972,1.99736738,240
9,-0.377102375,-0.00193542615,1.8937726,240
10,-0.567652643,0.0730971,1.843919,240
11,-0.585211933,0.07514239,1.8319062,240
12,-0.07845775,-0.461520582,2.11871958,240
13,-0.009394995,-0.7872663,2.17540479,240
14,-0.0100369342,-0.960874,1.95793307,240
15,-0.09512352,-0.9760268,1.89489329,240
16,-0.073193714,-0.477991641,2.12604475,240
17,-0.05502157,-0.742842734,1.94286907,240
18,-0.02462147,-1.00024986,1.85640621,240
19,-0.0614130273,-1.00493324,1.75791287,240
20,-0.0952826738,0.0155394711,2.134337,240
21,-0.201804,-0.6253053,2.36437821,240
22,-0.203921884,-0.5646614,2.3773334,240
23,-0.6172832,0.08532294,1.853168,240
24,-0.6057868,0.100130148,1.85799992,240
0,0.1608636,-0.5546253,2.16681552,241
1,0.167959124,-0.280196428,2.17266,241
2,0.1772348,-0.013270326,2.165244,241
3,0.195947841,0.119978435,2.166325,241
4,0.0293063335,-0.114906088,2.20688,241
5,-0.0285277013,-0.373583853,2.293234,241
6,-0.122586645,-0.48963806,2.13710475,241
7,-0.10356006,-0.5105242,2.13984179,241
8,0.288299769,-0.112021364,2.091021,241
9,0.387258977,-0.2233066,1.9286083,241
10,0.4645038,-0.272752851,1.731235,241
11,0.485655367,-0.2702742,1.67013431,241
12,0.0957421,-0.5499028,2.15167737,241
13,-0.00165317336,-0.7864505,2.03847075,241
14,-0.009351978,-1.05543876,2.03309512,241
15,-0.04731485,-1.08118081,1.92560863,241
16,0.221389487,-0.5432596,2.118372,241
17,0.306859553,-0.7605272,1.98553169,241
18,0.3673811,-1.05126584,2.032628,241
19,0.338299632,-1.097633,1.93342555,241
20,0.174884588,-0.07917963,2.16959548,241
21,-0.128070727,-0.5624501,2.11042356,241
22,-0.08537862,-0.534587145,2.106357,241
23,0.5089415,-0.2691874,1.60490966,241
24,0.455930084,-0.239175543,1.65781844,241
0,0.227320731,-0.697208643,2.25158644,242
1,0.191000715,-0.448704,2.169915,242
2,0.150359243,-0.203937322,2.07812643,242
3,0.143904015,-0.08824832,2.05212712,242
4,0.004991934,-0.273555756,2.157107,242
5,-0.0381195173,-0.5250619,2.262011,242
6,-0.07864617,-0.7089498,2.163859,242
7,-0.09493431,-0.730032265,2.161872,242
8,0.270079821,-0.3029488,2.04058957,242
9,0.227950782,-0.495720834,1.95458817,242
10,0.15059793,-0.656926155,1.83704245,242
11,0.1308262,-0.707774162,1.79127145,242
12,0.1617686,-0.6868926,2.25033045,242
13,0.002005637,-0.7434352,2.0119462,242
14,-0.0239445064,-1.07500267,2.028378,242
15,-0.0332117453,-1.13763011,2.078824,242
16,0.2855588,-0.6850831,2.18960953,242
17,0.331555128,-0.775200069,1.92117441,242
18,0.3531226,-1.05671036,2.01506448,242
19,0.315274656,-1.11070728,1.92776239,242
20,0.160693944,-0.2647814,2.1032064,242
21,-0.08896168,-0.752099156,2.16834354,242
22,-0.09557551,-0.7149061,2.134,242
23,0.116523661,-0.748027742,1.75935125,242
24,0.0836982951,-0.686275065,1.80525,242
0,0.314391434,-0.6269924,2.22876573,243
1,0.367654473,-0.351583183,2.192167,243
2,0.421029329,-0.08063865,2.142258,243
3,0.464641631,0.03627796,2.14419079,243
4,0.258693933,-0.174687073,2.14962745,243
5,0.12238434,-0.3791741,2.21335363,243
6,0.0214365311,-0.545663834,2.12783742,243
7,0.031541694,-0.5510269,2.09966421,243
8,0.5244679,-0.207397625,2.10135746,243
9,0.679298639,-0.2788222,1.96791089,243
10,0.8044448,-0.3079774,1.79522145,243
11,0.841017365,-0.302474767,1.744772,243
12,0.250902176,-0.6028373,2.21426725,243
13,0.118861973,-0.755149066,2.01941967,243
14,0.0290337987,-1.044009,2.03195429,243
15,0.000340836123,-1.07272649,1.92173266,243
16,0.36908108,-0.6334683,2.18054867,243
17,0.5217816,-0.719282448,1.9619869,243
18,0.502413,-1.02949679,2.00082135,243
19,0.4767527,-1.06724262,1.89363885,243
20,0.407261223,-0.147837654,2.15724516,243
21,0.0182787,-0.585415,2.09157062,243
22,0.0142849768,-0.5480195,2.09427261,243
23,0.8695784,-0.300525784,1.67107153,243
24,0.8086201,-0.2872141,1.69714308,243
0,0.496384144,-0.5492659,2.14692688,244
1,0.5546691,-0.27948457,2.145352,244
2,0.608279169,-0.0154938158,2.13135314,244
3,0.6513528,0.104294054,2.14764762,244
4,0.467861623,-0.104407519,2.12656784,244
5,0.311456054,-0.301450938,2.166508,244
6,0.203311041,-0.465553582,2.08384371,244
7,0.195799366,-0.497012645,2.05565119,244
8,0.6987347,-0.145071,2.08811975,244
9,0.815840542,-0.119357243,1.90397274,244
10,0.8889158,-0.0508505926,1.71202457,244
11,0.8973858,-0.0188706443,1.65677881,244
12,0.424628168,-0.529351532,2.12988687,244
13,0.2657813,-0.7150597,2.00719929,244
14,0.117594846,-0.991962,1.99170089,244
15,0.08309085,-1.00736034,1.877,244
16,0.5537091,-0.5533668,2.10176086,244
17,0.5808978,-0.781392455,1.96199918,244
18,0.555952251,-1.04976034,1.96154332,244
19,0.531444132,-1.076698,1.8483938,244
20,0.59566313,-0.0807795152,2.13699532,244
21,0.187029153,-0.5298463,2.041183,244
22,0.177052453,-0.492074668,2.0578,244
23,0.9101871,0.006563903,1.58473039,244
24,0.8519674,0.0033688962,1.64068735,244
0,0.415151745,-0.524300635,2.13878059,245
1,0.4339194,-0.254304767,2.15397358,245
2,0.4487712,0.009595898,2.15701413,245
3,0.459480256,0.142671824,2.17803764,245
4,0.3006014,-0.09313702,2.185899,245
5,0.223254219,-0.304597616,2.199953,245
6,0.151366174,-0.465116322,2.0770452,245
7,0.148871168,-0.488073558,2.04975,245
8,0.5294715,-0.0946664,2.09969854,245
9,0.5458319,-0.0484570861,1.8637892,245
10,0.5040534,0.0287333839,1.687521,245
11,0.497147769,0.05911357,1.62377453,245
12,0.343744665,-0.516009331,2.12965059,245
13,0.202761576,-0.709939,1.98708522,245
14,0.0662233,-1.00084639,1.98123074,245
15,0.0164703727,-1.01241553,1.87341142,245
16,0.4740705,-0.516575634,2.08540869,245
17,0.522266865,-0.7561046,1.98804164,245
18,0.5303994,-1.02541971,1.98244107,245
19,0.50165087,-1.0848273,1.98398852,245
20,0.445616543,-0.05558678,2.15841746,245
21,0.139389351,-0.5300819,2.02889729,245
22,0.174546242,-0.4778511,2.02639151,245
23,0.4814203,0.09866173,1.569828,245
24,0.448490918,0.06325859,1.61176217,245
0,0.18975693,-0.590529859,2.226516,246
1,0.151387751,-0.337551177,2.17334628,246
2,0.113555722,-0.08860094,2.107575,246
3,0.07230852,0.0341621079,2.10262036,246
4,0.009262581,-0.193506643,2.207013,246
5,-0.0146068214,-0.4515736,2.26579046,246
6,-0.0424947627,-0.6144449,2.129569,246
7,-0.07376582,-0.6744061,2.08578348,246
8,0.198757574,-0.17676577,2.02966928,246
9,0.139553055,-0.315479726,1.86883855,246
10,0.0358415954,-0.448330015,1.73508513,246
11,-0.03326035,-0.478765935,1.67092347,246
12,0.1456159,-0.5898269,2.23067832,246
13,0.0495588966,-0.7358179,2.008339,246
14,0.0622776262,-1.07310855,2.055639,246
15,0.00575235859,-1.115294,1.972981,246
16,0.2287151,-0.574037433,2.15897083,246
17,0.414295554,-0.6938372,1.99720573,246
18,0.475034028,-0.988995135,2.00260448,246
19,0.419587642,-1.03338683,1.915191,246
20,0.123137876,-0.1502071,2.12629,246
21,-0.0732119,-0.6659434,2.06802964,246
22,-0.07305208,-0.667880654,2.06560183,246
23,-0.06890711,-0.505101562,1.63906312,246
24,-0.07486786,-0.465891182,1.66730011,246
0,0.10523627,-0.7174799,2.19959784,247
1,0.07000765,-0.4687548,2.126516,247
2,0.02152738,-0.227037534,2.04085612,247
3,-0.011484148,-0.110509411,2.023706,247
4,-0.112348944,-0.290343016,2.183087,247
5,-0.112681679,-0.5404254,2.29637551,247
6,-0.141229376,-0.7348607,2.220618,247
7,-0.14829801,-0.739397645,2.21655846,247
8,0.09600205,-0.327345461,1.99769032,247
9,0.09051157,-0.5468048,1.90879083,247
10,0.03705473,-0.733873248,1.82695568,247
11,0.0214667916,-0.7874948,1.79152393,247
12,0.0555027127,-0.711129963,2.20687747,247
13,-0.054542,-0.8339919,1.97701323,247
14,0.04455272,-1.12276173,2.052744,247
15,0.06704654,-1.08068454,1.95059633,247
16,0.152100429,-0.703351855,2.1298914,247
17,0.371169627,-0.81231916,2.02385664,247
18,0.471609831,-1.05026317,2.01813,247
19,0.424044251,-1.10042417,1.93156493,247
20,0.0337382,-0.288515449,2.06351757,247
21,-0.15640308,-0.766579032,2.245344,247
22,-0.151835963,-0.723064244,2.1712,247
23,0.00207346375,-0.8378172,1.77754617,247
24,-0.02139685,-0.773516655,1.82600009,247
0,0.3457425,-0.5317656,2.19311357,248
1,0.372374773,-0.247908026,2.20119238,248
2,0.3976348,0.03049296,2.19740224,248
3,0.421050519,0.153623626,2.21122336,248
4,0.2562428,-0.0825512,2.2171638,248
5,0.182120144,-0.3330754,2.24575686,248
6,0.09885891,-0.487053484,2.12190628,248
7,0.103686422,-0.498515069,2.09992337,248
8,0.480965376,-0.101394355,2.088635,248
9,0.5474586,-0.07625617,1.87555933,248
10,0.5809112,-0.016436005,1.66890764,248
11,0.5868585,0.00601675129,1.61861825,248
12,0.284357637,-0.522835851,2.18561,248
13,0.15464513,-0.7134005,2.03515339,248
14,0.111860923,-1.01419806,2.04066181,248
15,0.06005944,-1.03714073,1.93849218,248
16,0.397493362,-0.5251665,2.136911,248
17,0.439635754,-0.725514531,1.95191884,248
18,0.442907244,-1.02725911,2.00278378,248
19,0.39246583,-1.06715846,1.90841317,248
20,0.391674668,-0.0383462943,2.2004323,248
21,0.0885832459,-0.5381235,2.08149624,248
22,0.128047645,-0.486857355,2.078947,248
23,0.5987923,0.0294262581,1.52240026,248
24,0.5414648,0.0251631662,1.60218179,248
0,0.3331652,-0.469818681,2.06818485,249
1,0.331873775,-0.2020566,2.1304884,249
2,0.3271408,0.05927513,2.181107,249
3,0.329558,0.181144446,2.22539973,249
4,0.187175676,-0.0764602646,2.18282771,249
5,0.126136422,-0.296102166,2.16780448,249
6,0.0568605326,-0.468773216,2.06293845,249
7,0.040826682,-0.5091234,2.03066421,249
8,0.428940952,-0.0112311356,2.09867215,249
9,0.527280331,0.211586162,1.98031533,249
10,0.5307889,0.405745447,1.893552,249
11,0.5209643,0.435136765,1.88850546,249
12,0.2678658,-0.470758855,2.05081,249
13,0.238849789,-0.745500863,1.99892354,249
14,0.216007531,-1.01707447,2.00080752,249
15,0.171697319,-1.04188788,1.89444077,249
16,0.388232559,-0.454512656,2.02223277,249
17,0.41889888,-0.7428389,1.9891963,249
18,0.4432962,-1.022511,2.00951314,249
19,0.407778919,-1.06241941,1.90718174,249
20,0.328732222,-0.005246099,2.1705718,249
21,0.0285519511,-0.5605206,2.009945,249
22,0.06379178,-0.5161716,2.00142837,249
23,0.514685333,0.4886241,1.85855579,249
24,0.4703034,0.4299193,1.86636841,249
0,0.35237962,-0.482218266,2.08440375,250
1,0.337657481,-0.213498875,2.13402414,250
2,0.32422325,0.04821736,2.16881824,250
3,0.326243669,0.175315768,2.19315934,250
4,0.187326014,-0.08380999,2.17003751,250
5,0.133116767,-0.303021938,2.18214869,250
6,0.0619418,-0.4730253,2.07444525,250
7,0.06839588,-0.5195612,2.0454092,250
8,0.453434527,-0.02719679,2.09792948,250
9,0.6209574,0.05853052,1.9644872,250
10,0.7281014,0.15713802,1.806593,250
11,0.7465886,0.189638466,1.77670944,250
12,0.2834838,-0.4836516,2.06405425,250
13,0.240874365,-0.7587461,2.01019478,250
14,0.2249884,-1.02739251,2.010545,250
15,0.1904937,-1.05306113,1.9001348,250
16,0.410779834,-0.46643,2.04179239,250
17,0.46717605,-0.720444739,1.95551491,250
18,0.5122134,-1.00483274,1.96530151,250
19,0.536542654,-1.06119728,1.90997744,250
20,0.327679425,-0.01636344,2.162588,250
21,0.0558478124,-0.5699829,2.02189326,250
22,0.0874882,-0.5120196,2.01863647,250
23,0.7655598,0.23125118,1.71088409,250
24,0.693402469,0.185559779,1.74084628,250
0,0.444500268,-0.5619621,2.11640239,251
1,0.5288846,-0.3019457,2.07843876,251
2,0.6069914,-0.048086293,2.02875686,251
3,0.676685154,0.0636669844,2.00699925,251
4,0.473618954,-0.11214482,2.041552,251
5,0.2724784,-0.266986579,2.14748049,251
6,0.157233849,-0.435492843,2.09147453,251
7,0.143899813,-0.448757946,2.08465219,251
8,0.6661585,-0.212591082,2.01136637,251
9,0.6385513,-0.4608,2.06653261,251
10,0.617531836,-0.6660762,2.03496456,251
11,0.600551069,-0.7139704,2.04372668,251
12,0.372625381,-0.531371355,2.09245229,251
13,0.2762981,-0.7813406,2.0182,251
